source;share/bridge_px4/hook/cmake_prefix_path.ps1
source;share/bridge_px4/hook/cmake_prefix_path.dsv
source;share/bridge_px4/hook/cmake_prefix_path.sh
source;share/bridge_px4/local_setup.bash
source;share/bridge_px4/local_setup.dsv
source;share/bridge_px4/local_setup.ps1
source;share/bridge_px4/local_setup.sh
source;share/bridge_px4/local_setup.zsh
